Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
1563,P8485,U66947,Sofía López,6,8,2,1707444835,Servicio lento y atención deficiente,El empaque estaba dañado. La calidad fue impresionante. No lo recomendaría. El servicio al cliente fue atento. Funciona perfectamente
1564,P4603,U68164,Carlos Martínez,4,7,5,1613009635,Superó mis expectativas,No lo recomendaría. Podría ser mejor. Llegó antes de lo previsto. Funciona perfectamente. La calidad fue impresionante
1565,P4756,U10147,Pedro Rodríguez,4,9,5,1484532835,"Maravilloso, lo volvería a comprar",El empaque estaba dañado. La calidad fue impresionante. Llegó antes de lo previsto. Sin dudas volvería a comprarlo. Superó todas mis expectativas
1566,P1383,U33342,Pedro García,4,6,5,1706753635,Excelente compra,Podría ser mejor. La calidad fue impresionante. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. No lo recomendaría
1567,P8203,U77830,Ana Rodríguez,10,14,3,1542248035,"Regular, nada especial",El servicio al cliente fue atento. La calidad fue impresionante. No cumplió con la descripción. Funciona perfectamente. Podría ser mejor
1568,P4125,U99834,Juan García,5,8,4,1741227235,Muy buen producto,No cumplió con la descripción. Sin dudas volvería a comprarlo. Funciona perfectamente. El empaque estaba dañado. No lo recomendaría
1569,P3091,U46828,Lucía Martínez,6,9,5,1493518435,Excelente compra,El servicio al cliente fue atento. Superó todas mis expectativas. No cumplió con la descripción. Podría ser mejor. La calidad fue impresionante
1570,P8785,U75063,Isabel González,7,8,4,1594260835,Muy buen producto,La calidad fue impresionante. Superó todas mis expectativas. Podría ser mejor. Funciona perfectamente. El empaque estaba dañado
1571,P4695,U95151,Jorge López,9,10,2,1496628835,Podría mejorar,El empaque estaba dañado. Llegó antes de lo previsto. La calidad fue impresionante. Sin dudas volvería a comprarlo. Superó todas mis expectativas
1572,P9400,U54853,Lucía Ramírez,5,8,5,1741832035,Excelente compra,Funciona perfectamente. Llegó antes de lo previsto. No cumplió con la descripción. El empaque estaba dañado. El servicio al cliente fue atento
1573,P9120,U90009,Sofía Sánchez,1,5,4,1510020835,Buena relación calidad-precio,No cumplió con la descripción. El servicio al cliente fue atento. Superó todas mis expectativas. Llegó antes de lo previsto. Podría ser mejor
1574,P6542,U78787,Ana Ramírez,6,11,2,1662344035,Podría mejorar,El empaque estaba dañado. El servicio al cliente fue atento. La calidad fue impresionante. Podría ser mejor. Superó todas mis expectativas
1575,P5835,U47098,Lucía Martínez,9,12,2,1575598435,No fue lo que esperaba,Llegó antes de lo previsto. No cumplió con la descripción. Funciona perfectamente. El empaque estaba dañado. Podría ser mejor
1576,P3479,U53174,Lucía González,5,7,5,1434593635,Excelente compra,Superó todas mis expectativas. La calidad fue impresionante. Funciona perfectamente. No cumplió con la descripción. Llegó antes de lo previsto
1577,P7885,U96928,Luis Torres,0,5,4,1637115235,Me gustó bastante,Podría ser mejor. Llegó antes de lo previsto. No cumplió con la descripción. La calidad fue impresionante. El empaque estaba dañado
1578,P3970,U21711,Ana García,2,4,1,1555035235,El producto llegó roto,Superó todas mis expectativas. El servicio al cliente fue atento. El empaque estaba dañado. No cumplió con la descripción. Podría ser mejor
1579,P1961,U17721,Luis Ramírez,6,11,3,1553998435,Está bien para su precio,Sin dudas volvería a comprarlo. El servicio al cliente fue atento. No lo recomendaría. No cumplió con la descripción. Llegó antes de lo previsto
1580,P6969,U51436,Luis Hernández,1,3,5,1605924835,"Maravilloso, lo volvería a comprar",Llegó antes de lo previsto. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. El empaque estaba dañado. La calidad fue impresionante
1581,P7508,U93016,María González,9,14,5,1531275235,Superó mis expectativas,Superó todas mis expectativas. No lo recomendaría. Funciona perfectamente. Llegó antes de lo previsto. Podría ser mejor
1582,P1765,U95788,María González,3,6,2,1547950435,Podría mejorar,El servicio al cliente fue atento. Superó todas mis expectativas. Llegó antes de lo previsto. La calidad fue impresionante. No lo recomendaría
1583,P4958,U21955,Pedro Torres,3,5,2,1652840035,No fue lo que esperaba,Podría ser mejor. Llegó antes de lo previsto. No cumplió con la descripción. El servicio al cliente fue atento. La calidad fue impresionante
1584,P3205,U81914,Isabel López,0,3,3,1479089635,"Regular, nada especial",Superó todas mis expectativas. Funciona perfectamente. Llegó antes de lo previsto. Sin dudas volvería a comprarlo. No lo recomendaría
1585,P5736,U20613,Carlos González,7,11,3,1594606435,"Cumple, pero sin destacar",Funciona perfectamente. Sin dudas volvería a comprarlo. Podría ser mejor. El servicio al cliente fue atento. Llegó antes de lo previsto
1586,P2157,U57094,Jorge Pérez,8,13,5,1517883235,Excelente compra,No lo recomendaría. El servicio al cliente fue atento. Sin dudas volvería a comprarlo. El empaque estaba dañado. No cumplió con la descripción
1587,P6651,U74590,Sofía Martínez,0,5,2,1486260835,Podría mejorar,No cumplió con la descripción. La calidad fue impresionante. No lo recomendaría. Sin dudas volvería a comprarlo. Funciona perfectamente
1588,P1103,U98550,Juan Pérez,2,2,2,1556676835,Podría mejorar,Funciona perfectamente. El servicio al cliente fue atento. Superó todas mis expectativas. No lo recomendaría. La calidad fue impresionante
1589,P7715,U17000,Lucía Pérez,10,12,1,1439000035,El producto llegó roto,El servicio al cliente fue atento. No lo recomendaría. No cumplió con la descripción. Podría ser mejor. Funciona perfectamente
1590,P6105,U82549,María López,5,8,2,1721700835,Podría mejorar,Funciona perfectamente. La calidad fue impresionante. No cumplió con la descripción. Llegó antes de lo previsto. Sin dudas volvería a comprarlo
1591,P1420,U10140,Luis Ramírez,4,6,4,1702779235,Muy buen producto,El servicio al cliente fue atento. Llegó antes de lo previsto. La calidad fue impresionante. Superó todas mis expectativas. No cumplió con la descripción
1592,P5199,U98363,Lucía Hernández,8,11,5,1499739235,"Maravilloso, lo volvería a comprar",Superó todas mis expectativas. Sin dudas volvería a comprarlo. El servicio al cliente fue atento. Podría ser mejor. No cumplió con la descripción
1593,P7251,U57531,Luis García,0,2,4,1567131235,Muy buen producto,Sin dudas volvería a comprarlo. La calidad fue impresionante. El servicio al cliente fue atento. Podría ser mejor. Funciona perfectamente
1594,P4190,U56459,María Sánchez,1,4,4,1652235235,Muy buen producto,La calidad fue impresionante. Funciona perfectamente. No cumplió con la descripción. Podría ser mejor. Sin dudas volvería a comprarlo
1595,P5716,U94867,Luis García,2,4,1,1456884835,No lo recomiendo en absoluto,La calidad fue impresionante. Funciona perfectamente. No cumplió con la descripción. Sin dudas volvería a comprarlo. Podría ser mejor
1596,P3235,U89356,Pedro Ramírez,6,10,4,1534472035,Buena relación calidad-precio,Llegó antes de lo previsto. La calidad fue impresionante. El empaque estaba dañado. No cumplió con la descripción. Podría ser mejor
1597,P2168,U18835,Luis Torres,7,9,1,1712024035,No lo recomiendo en absoluto,El empaque estaba dañado. Llegó antes de lo previsto. No lo recomendaría. Podría ser mejor. Sin dudas volvería a comprarlo
1598,P3651,U66514,Isabel Sánchez,6,10,3,1671243235,Está bien para su precio,Sin dudas volvería a comprarlo. Funciona perfectamente. El empaque estaba dañado. No cumplió con la descripción. El servicio al cliente fue atento
1599,P5135,U99512,Carlos Pérez,2,6,4,1503368035,Me gustó bastante,El servicio al cliente fue atento. No cumplió con la descripción. Superó todas mis expectativas. Funciona perfectamente. No lo recomendaría
1600,P3258,U51821,Ana Rodríguez,3,7,5,1590545635,Superó mis expectativas,Podría ser mejor. Funciona perfectamente. El servicio al cliente fue atento. El empaque estaba dañado. Llegó antes de lo previsto
1601,P2981,U75454,Sofía Rodríguez,2,2,4,1508292835,Buena relación calidad-precio,Funciona perfectamente. La calidad fue impresionante. Sin dudas volvería a comprarlo. El empaque estaba dañado. Superó todas mis expectativas
1602,P1665,U34543,Pedro González,5,5,5,1544148835,Excelente compra,Llegó antes de lo previsto. El empaque estaba dañado. No cumplió con la descripción. La calidad fue impresionante. Podría ser mejor
1603,P1192,U64700,Isabel Martínez,5,9,4,1554344035,Me gustó bastante,Funciona perfectamente. No cumplió con la descripción. Podría ser mejor. Sin dudas volvería a comprarlo. No lo recomendaría
1604,P4384,U64707,Isabel Martínez,3,5,5,1532484835,Excelente compra,No cumplió con la descripción. Sin dudas volvería a comprarlo. Podría ser mejor. El servicio al cliente fue atento. La calidad fue impresionante
1605,P4458,U74394,Luis Rodríguez,1,4,1,1541211235,Terrible servicio,No lo recomendaría. La calidad fue impresionante. Podría ser mejor. Superó todas mis expectativas. Funciona perfectamente
1606,P1957,U77120,Luis González,10,15,1,1658888035,Terrible servicio,El empaque estaba dañado. Llegó antes de lo previsto. No lo recomendaría. Funciona perfectamente. Podría ser mejor
1607,P9619,U83712,Pedro Ramírez,0,1,4,1632536035,Buena relación calidad-precio,El servicio al cliente fue atento. El empaque estaba dañado. Sin dudas volvería a comprarlo. Podría ser mejor. Llegó antes de lo previsto
1608,P2789,U59406,Isabel Torres,7,11,2,1584324835,Podría mejorar,La calidad fue impresionante. Llegó antes de lo previsto. Sin dudas volvería a comprarlo. No cumplió con la descripción. Podría ser mejor
1609,P2049,U58274,Isabel Rodríguez,3,8,3,1679796835,"Cumple, pero sin destacar",No lo recomendaría. La calidad fue impresionante. Llegó antes de lo previsto. Sin dudas volvería a comprarlo. Podría ser mejor
1610,P1026,U91632,Juan García,7,8,1,1545790435,Terrible servicio,La calidad fue impresionante. No lo recomendaría. Funciona perfectamente. El servicio al cliente fue atento. No cumplió con la descripción
1611,P9989,U72092,Luis Sánchez,8,9,5,1485224035,Excelente compra,La calidad fue impresionante. No cumplió con la descripción. Podría ser mejor. El empaque estaba dañado. Sin dudas volvería a comprarlo
1612,P1290,U29614,Pedro García,1,3,4,1579659235,Buena relación calidad-precio,Superó todas mis expectativas. Llegó antes de lo previsto. Funciona perfectamente. Podría ser mejor. No cumplió con la descripción
1613,P3616,U35291,Juan Sánchez,10,15,1,1475806435,Muy mala experiencia,No lo recomendaría. La calidad fue impresionante. Funciona perfectamente. Superó todas mis expectativas. No cumplió con la descripción
1614,P2794,U11850,Pedro Ramírez,10,10,5,1539310435,Excelente compra,Sin dudas volvería a comprarlo. No lo recomendaría. Funciona perfectamente. No cumplió con la descripción. Superó todas mis expectativas
1615,P2012,U65671,Lucía López,2,6,5,1462328035,Excelente compra,Sin dudas volvería a comprarlo. Funciona perfectamente. No lo recomendaría. Podría ser mejor. Llegó antes de lo previsto
1616,P8227,U11142,Ana Torres,0,4,3,1738462435,"Cumple, pero sin destacar",El servicio al cliente fue atento. El empaque estaba dañado. No lo recomendaría. Llegó antes de lo previsto. Funciona perfectamente
1617,P7731,U18478,María Hernández,5,6,4,1747620835,Me gustó bastante,No cumplió con la descripción. Sin dudas volvería a comprarlo. No lo recomendaría. El empaque estaba dañado. Llegó antes de lo previsto
1618,P5598,U86176,Pedro Ramírez,2,7,3,1603592035,"Cumple, pero sin destacar",No lo recomendaría. Llegó antes de lo previsto. Superó todas mis expectativas. El servicio al cliente fue atento. Sin dudas volvería a comprarlo
1619,P9806,U38396,Pedro López,9,10,1,1559182435,Muy mala experiencia,Superó todas mis expectativas. No cumplió con la descripción. Llegó antes de lo previsto. Funciona perfectamente. Sin dudas volvería a comprarlo
1620,P9332,U68163,Carlos Martínez,6,10,1,1716171235,Terrible servicio,Sin dudas volvería a comprarlo. No lo recomendaría. El empaque estaba dañado. No cumplió con la descripción. El servicio al cliente fue atento
1621,P6600,U21326,Ana Martínez,2,5,2,1675390435,Servicio lento y atención deficiente,No lo recomendaría. Llegó antes de lo previsto. Funciona perfectamente. Podría ser mejor. Sin dudas volvería a comprarlo
1622,P2777,U54421,Sofía González,3,4,2,1496283235,Servicio lento y atención deficiente,Podría ser mejor. Llegó antes de lo previsto. No cumplió con la descripción. El servicio al cliente fue atento. Sin dudas volvería a comprarlo
1623,P7395,U81968,Sofía Ramírez,7,7,3,1688436835,"Cumple, pero sin destacar",Funciona perfectamente. No lo recomendaría. La calidad fue impresionante. No cumplió con la descripción. El empaque estaba dañado
1624,P5121,U61812,Ana Martínez,6,8,2,1483150435,Servicio lento y atención deficiente,Sin dudas volvería a comprarlo. Llegó antes de lo previsto. Podría ser mejor. La calidad fue impresionante. No cumplió con la descripción
1625,P6563,U92067,Juan López,4,9,5,1538360035,"Maravilloso, lo volvería a comprar",El empaque estaba dañado. Sin dudas volvería a comprarlo. No cumplió con la descripción. Podría ser mejor. Funciona perfectamente
1626,P4115,U66961,Pedro García,10,15,5,1561515235,"Maravilloso, lo volvería a comprar",Superó todas mis expectativas. La calidad fue impresionante. Llegó antes de lo previsto. El servicio al cliente fue atento. Funciona perfectamente
1627,P6581,U16760,Jorge López,6,11,3,1438222435,Está bien para su precio,No lo recomendaría. El empaque estaba dañado. La calidad fue impresionante. Funciona perfectamente. Sin dudas volvería a comprarlo
1628,P4143,U94595,Pedro García,4,9,4,1544667235,Buena relación calidad-precio,Sin dudas volvería a comprarlo. Superó todas mis expectativas. El empaque estaba dañado. El servicio al cliente fue atento. Llegó antes de lo previsto
